figure,pdf_page,study_area,study_area_label,country,scenario,band,rgb,available,successful_microenvironment_measurements,digitized_mean_mw_m2,median_pixel_rows,pixel_resolution_mw_m2,across_x_spread_mw_m2,resolved_from_raster
A10,26,RA3,Rural area 3,Italy,DL,Mobile UL 1.8 GHz,66-146-198,true,3,0.882016,11.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Italy,DL,Mobile UL 2.1 GHz,107-174-214,true,3,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Italy,DL,Mobile UL 2.6 GHz,158-202-225,true,3,1.443299,18.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Italy,DL,Mobile TDD 2.6 GHz,247-104-161,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,DL,Mobile TDD 3.5 GHz,221-52-151,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,DL,Mobile SDL 700 MHz,0-68-27,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,DL,Mobile DL 700 MHz,0-109-44,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,DL,Mobile DL 800 MHz,35-139-69,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,DL,Mobile DL 900 MHz,65-174-118,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,DL,Mobile DL 1.4 GHz,102-194-164,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,DL,Mobile DL 1.8 GHz,153-216-201,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,DL,Mobile DL 2.1 GHz,204-236-230,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,DL,Mobile DL 2.6 GHz,229-245-249,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Netherlands,DL,Broadcast,189-189-189,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Netherlands,DL,DECT,254-196-79,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Netherlands,DL,WiFi 5 GHz,158-154-200,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Netherlands,DL,ISM/WiFi 2.4 GHz,117-107-177,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Netherlands,DL,Mobile UL 700 MHz,8-48-107,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Netherlands,DL,Mobile UL 800 MHz,8-81-156,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Netherlands,DL,Mobile UL 900 MHz,33-113-181,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Netherlands,DL,Mobile UL 1.8 GHz,66-146-198,true,3,6.975945,87.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Netherlands,DL,Mobile UL 2.1 GHz,107-174-214,true,3,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Netherlands,DL,Mobile UL 2.6 GHz,158-202-225,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Netherlands,DL,Mobile TDD 2.6 GHz,247-104-161,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Netherlands,DL,Mobile TDD 3.5 GHz,221-52-151,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Netherlands,DL,Mobile SDL 700 MHz,0-68-27,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Netherlands,DL,Mobile DL 700 MHz,0-109-44,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Netherlands,DL,Mobile DL 800 MHz,35-139-69,true,3,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Netherlands,DL,Mobile DL 900 MHz,65-174-118,true,3,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Netherlands,DL,Mobile DL 1.4 GHz,102-194-164,true,3,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Netherlands,DL,Mobile DL 1.8 GHz,153-216-201,true,3,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Netherlands,DL,Mobile DL 2.1 GHz,204-236-230,true,3,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Netherlands,DL,Mobile DL 2.6 GHz,229-245-249,true,3,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Poland,DL,Broadcast,189-189-189,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Poland,DL,DECT,254-196-79,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Poland,DL,WiFi 5 GHz,158-154-200,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Poland,DL,ISM/WiFi 2.4 GHz,117-107-177,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Poland,DL,Mobile UL 700 MHz,8-48-107,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Poland,DL,Mobile UL 800 MHz,8-81-156,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Poland,DL,Mobile UL 900 MHz,33-113-181,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Poland,DL,Mobile UL 1.8 GHz,66-146-198,true,5,0.160367,2.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Poland,DL,Mobile UL 2.1 GHz,107-174-214,true,5,0.481100,6.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Poland,DL,Mobile UL 2.6 GHz,158-202-225,true,5,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Poland,DL,Mobile TDD 2.6 GHz,247-104-161,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Poland,DL,Mobile TDD 3.5 GHz,221-52-151,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Poland,DL,Mobile SDL 700 MHz,0-68-27,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Poland,DL,Mobile DL 700 MHz,0-109-44,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Poland,DL,Mobile DL 800 MHz,35-139-69,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Poland,DL,Mobile DL 900 MHz,65-174-118,true,5,0.160367,2.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Poland,DL,Mobile DL 1.4 GHz,102-194-164,true,5,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Poland,DL,Mobile DL 1.8 GHz,153-216-201,true,5,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Poland,DL,Mobile DL 2.1 GHz,204-236-230,true,5,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Poland,DL,Mobile DL 2.6 GHz,229-245-249,true,5,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Spain,DL,Broadcast,189-189-189,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Spain,DL,DECT,254-196-79,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Spain,DL,WiFi 5 GHz,158-154-200,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Spain,DL,ISM/WiFi 2.4 GHz,117-107-177,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Spain,DL,Mobile UL 700 MHz,8-48-107,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Spain,DL,Mobile UL 800 MHz,8-81-156,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Spain,DL,Mobile UL 900 MHz,33-113-181,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Spain,DL,Mobile UL 1.8 GHz,66-146-198,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Spain,DL,Mobile UL 2.1 GHz,107-174-214,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Spain,DL,Mobile UL 2.6 GHz,158-202-225,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Spain,DL,Mobile TDD 2.6 GHz,247-104-161,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Spain,DL,Mobile TDD 3.5 GHz,221-52-151,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Spain,DL,Mobile SDL 700 MHz,0-68-27,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Spain,DL,Mobile DL 700 MHz,0-109-44,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Spain,DL,Mobile DL 800 MHz,35-139-69,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Spain,DL,Mobile DL 900 MHz,65-174-118,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Spain,DL,Mobile DL 1.4 GHz,102-194-164,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Spain,DL,Mobile DL 1.8 GHz,153-216-201,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Spain,DL,Mobile DL 2.1 GHz,204-236-230,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Spain,DL,Mobile DL 2.6 GHz,229-245-249,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Switzerland,DL,Broadcast,189-189-189,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Switzerland,DL,DECT,254-196-79,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Switzerland,DL,WiFi 5 GHz,158-154-200,true,5,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Switzerland,DL,ISM/WiFi 2.4 GHz,117-107-177,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Switzerland,DL,Mobile UL 700 MHz,8-48-107,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Switzerland,DL,Mobile UL 800 MHz,8-81-156,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Switzerland,DL,Mobile UL 900 MHz,33-113-181,true,5,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Switzerland,DL,Mobile UL 1.8 GHz,66-146-198,true,5,0.240550,3.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Switzerland,DL,Mobile UL 2.1 GHz,107-174-214,true,5,2.565865,32.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Switzerland,DL,Mobile UL 2.6 GHz,158-202-225,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Switzerland,DL,Mobile TDD 2.6 GHz,247-104-161,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Switzerland,DL,Mobile TDD 3.5 GHz,221-52-151,true,5,0.641466,8.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Switzerland,DL,Mobile SDL 700 MHz,0-68-27,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Switzerland,DL,Mobile DL 700 MHz,0-109-44,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Switzerland,DL,Mobile DL 800 MHz,35-139-69,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Switzerland,DL,Mobile DL 900 MHz,65-174-118,true,5,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Switzerland,DL,Mobile DL 1.4 GHz,102-194-164,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Switzerland,DL,Mobile DL 1.8 GHz,153-216-201,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Switzerland,DL,Mobile DL 2.1 GHz,204-236-230,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Switzerland,DL,Mobile DL 2.6 GHz,229-245-249,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,UK,DL,Broadcast,189-189-189,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,UK,DL,DECT,254-196-79,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,UK,DL,WiFi 5 GHz,158-154-200,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,UK,DL,ISM/WiFi 2.4 GHz,117-107-177,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,UK,DL,Mobile UL 700 MHz,8-48-107,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,UK,DL,Mobile UL 800 MHz,8-81-156,true,5,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,UK,DL,Mobile UL 900 MHz,33-113-181,true,5,5.211913,65.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,UK,DL,Mobile UL 1.8 GHz,66-146-198,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,UK,DL,Mobile UL 2.1 GHz,107-174-214,true,5,0.962199,12.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,UK,DL,Mobile UL 2.6 GHz,158-202-225,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,UK,DL,Mobile TDD 2.6 GHz,247-104-161,true,5,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,UK,DL,Mobile TDD 3.5 GHz,221-52-151,true,5,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,UK,DL,Mobile SDL 700 MHz,0-68-27,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,UK,DL,Mobile DL 700 MHz,0-109-44,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,UK,DL,Mobile DL 800 MHz,35-139-69,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,UK,DL,Mobile DL 900 MHz,65-174-118,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,UK,DL,Mobile DL 1.4 GHz,102-194-164,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,UK,DL,Mobile DL 1.8 GHz,153-216-201,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,UK,DL,Mobile DL 2.1 GHz,204-236-230,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,UK,DL,Mobile DL 2.6 GHz,229-245-249,true,5,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Austria,UL,Broadcast,189-189-189,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,UL,DECT,254-196-79,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,UL,WiFi 5 GHz,158-154-200,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,UL,ISM/WiFi 2.4 GHz,117-107-177,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,UL,Mobile UL 700 MHz,8-48-107,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,UL,Mobile UL 800 MHz,8-81-156,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,UL,Mobile UL 900 MHz,33-113-181,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,UL,Mobile UL 1.8 GHz,66-146-198,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,UL,Mobile UL 2.1 GHz,107-174-214,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,UL,Mobile UL 2.6 GHz,158-202-225,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,UL,Mobile TDD 2.6 GHz,247-104-161,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,UL,Mobile TDD 3.5 GHz,221-52-151,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,UL,Mobile SDL 700 MHz,0-68-27,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,UL,Mobile DL 700 MHz,0-109-44,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,UL,Mobile DL 800 MHz,35-139-69,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,UL,Mobile DL 900 MHz,65-174-118,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,UL,Mobile DL 1.4 GHz,102-194-164,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,UL,Mobile DL 1.8 GHz,153-216-201,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,UL,Mobile DL 2.1 GHz,204-236-230,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Austria,UL,Mobile DL 2.6 GHz,229-245-249,false,0,,,0.080183,,false
A10,26,RA3,Rural area 3,Belgium,UL,Broadcast,189-189-189,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Belgium,UL,DECT,254-196-79,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Belgium,UL,WiFi 5 GHz,158-154-200,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Belgium,UL,ISM/WiFi 2.4 GHz,117-107-177,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Belgium,UL,Mobile UL 700 MHz,8-48-107,true,5,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Belgium,UL,Mobile UL 800 MHz,8-81-156,true,5,8.178694,102.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Belgium,UL,Mobile UL 900 MHz,33-113-181,true,5,0.160367,2.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Belgium,UL,Mobile UL 1.8 GHz,66-146-198,true,5,7.697595,96.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Belgium,UL,Mobile UL 2.1 GHz,107-174-214,true,5,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Belgium,UL,Mobile UL 2.6 GHz,158-202-225,true,5,4.730813,59.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Belgium,UL,Mobile TDD 2.6 GHz,247-104-161,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Belgium,UL,Mobile TDD 3.5 GHz,221-52-151,true,5,0.400916,5.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Belgium,UL,Mobile SDL 700 MHz,0-68-27,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Belgium,UL,Mobile DL 700 MHz,0-109-44,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Belgium,UL,Mobile DL 800 MHz,35-139-69,true,5,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Belgium,UL,Mobile DL 900 MHz,65-174-118,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Belgium,UL,Mobile DL 1.4 GHz,102-194-164,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Belgium,UL,Mobile DL 1.8 GHz,153-216-201,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Belgium,UL,Mobile DL 2.1 GHz,204-236-230,true,5,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Belgium,UL,Mobile DL 2.6 GHz,229-245-249,true,5,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,France,UL,Broadcast,189-189-189,true,8,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,France,UL,DECT,254-196-79,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,France,UL,WiFi 5 GHz,158-154-200,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,France,UL,ISM/WiFi 2.4 GHz,117-107-177,true,8,0.240550,3.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,France,UL,Mobile UL 700 MHz,8-48-107,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,France,UL,Mobile UL 800 MHz,8-81-156,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,France,UL,Mobile UL 900 MHz,33-113-181,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,France,UL,Mobile UL 1.8 GHz,66-146-198,true,8,7.376861,92.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,France,UL,Mobile UL 2.1 GHz,107-174-214,true,8,3.367698,42.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,France,UL,Mobile UL 2.6 GHz,158-202-225,true,8,1.363116,17.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,France,UL,Mobile TDD 2.6 GHz,247-104-161,true,8,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,France,UL,Mobile TDD 3.5 GHz,221-52-151,true,8,4.410080,55.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,France,UL,Mobile SDL 700 MHz,0-68-27,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,France,UL,Mobile DL 700 MHz,0-109-44,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,France,UL,Mobile DL 800 MHz,35-139-69,true,8,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,France,UL,Mobile DL 900 MHz,65-174-118,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,France,UL,Mobile DL 1.4 GHz,102-194-164,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,France,UL,Mobile DL 1.8 GHz,153-216-201,true,8,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,France,UL,Mobile DL 2.1 GHz,204-236-230,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,France,UL,Mobile DL 2.6 GHz,229-245-249,true,8,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Hungary,UL,Broadcast,189-189-189,true,7,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Hungary,UL,DECT,254-196-79,true,7,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Hungary,UL,WiFi 5 GHz,158-154-200,true,7,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Hungary,UL,ISM/WiFi 2.4 GHz,117-107-177,true,7,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Hungary,UL,Mobile UL 700 MHz,8-48-107,true,7,0.561283,7.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Hungary,UL,Mobile UL 800 MHz,8-81-156,true,7,1.202749,15.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Hungary,UL,Mobile UL 900 MHz,33-113-181,true,7,0.160367,2.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Hungary,UL,Mobile UL 1.8 GHz,66-146-198,true,7,8.018328,100.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Hungary,UL,Mobile UL 2.1 GHz,107-174-214,true,7,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Hungary,UL,Mobile UL 2.6 GHz,158-202-225,true,7,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Hungary,UL,Mobile TDD 2.6 GHz,247-104-161,true,7,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Hungary,UL,Mobile TDD 3.5 GHz,221-52-151,true,7,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Hungary,UL,Mobile SDL 700 MHz,0-68-27,true,7,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Hungary,UL,Mobile DL 700 MHz,0-109-44,true,7,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Hungary,UL,Mobile DL 800 MHz,35-139-69,true,7,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Hungary,UL,Mobile DL 900 MHz,65-174-118,true,7,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Hungary,UL,Mobile DL 1.4 GHz,102-194-164,true,7,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Hungary,UL,Mobile DL 1.8 GHz,153-216-201,true,7,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Hungary,UL,Mobile DL 2.1 GHz,204-236-230,true,7,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Hungary,UL,Mobile DL 2.6 GHz,229-245-249,true,7,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,UL,Broadcast,189-189-189,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,UL,DECT,254-196-79,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,UL,WiFi 5 GHz,158-154-200,true,3,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Italy,UL,ISM/WiFi 2.4 GHz,117-107-177,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,UL,Mobile UL 700 MHz,8-48-107,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,UL,Mobile UL 800 MHz,8-81-156,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,UL,Mobile UL 900 MHz,33-113-181,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,UL,Mobile UL 1.8 GHz,66-146-198,true,3,6.254296,78.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Italy,UL,Mobile UL 2.1 GHz,107-174-214,true,3,0.080183,1.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Italy,UL,Mobile UL 2.6 GHz,158-202-225,true,3,14.272623,178.0,0.080183,0.000000,true
A10,26,RA3,Rural area 3,Italy,UL,Mobile TDD 2.6 GHz,247-104-161,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,UL,Mobile TDD 3.5 GHz,221-52-151,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,UL,Mobile SDL 700 MHz,0-68-27,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,UL,Mobile DL 700 MHz,0-109-44,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,UL,Mobile DL 800 MHz,35-139-69,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,UL,Mobile DL 900 MHz,65-174-118,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,UL,Mobile DL 1.4 GHz,102-194-164,true,3,0.000000,0.0,0.080183,0.000000,false
A10,26,RA3,Rural area 3,Italy,UL,Mobile DL 1.8 GHz,153-216-201,true,3,0.000000,0.0,0.080183,0.000000,false
